task_id,cmd_vx,target_gait,competitor_gait,metric,weight,weight_fraction,target_score,competitor_score,raw_gap,weighted_gap,target_reward,competitor_reward,reward_gap
rough_slope_trot_robustness,2.0,trotting,pronking,gait_stability,0.4,0.04081632653061224,1.0,0.9757623807191849,0.024237619280815137,0.0009892905828904138,0.735960753262043,0.7280298702120781,0.00793088304996492
rough_slope_trot_robustness,2.0,trotting,pronking,action_smoothness,0.7,0.07142857142857142,1.0,0.9722979362607003,0.02770206373929973,0.0019787188385214094,0.735960753262043,0.7280298702120781,0.00793088304996492
rough_slope_trot_robustness,2.0,trotting,pronking,action_magnitude,0.6,0.06122448979591836,1.0,1.0,0.0,0.0,0.735960753262043,0.7280298702120781,0.00793088304996492
rough_slope_trot_robustness,2.0,trotting,pronking,action_boundary_margin,0.8,0.08163265306122448,1.0,1.0,0.0,0.0,0.735960753262043,0.7280298702120781,0.00793088304996492
rough_slope_trot_robustness,2.0,trotting,pronking,survival,2.0,0.2040816326530612,0.9996062485575676,0.9988687463402748,0.0007375022172928514,0.00015051065659037782,0.735960753262043,0.7280298702120781,0.00793088304996492
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,progress,1.0,0.12820512820512822,0.4015601337850094,0.4745734021961689,-0.07301326841115952,-0.009360675437328143,0.7965885363817214,0.8059432190656662,-0.009354682683944793
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,yaw_tracking,0.3,0.038461538461538464,0.4316324794739485,0.399117960691452,0.032514518782496504,0.001250558414711404,0.7965885363817214,0.8059432190656662,-0.009354682683944793
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,orientation,0.6,0.07692307692307693,0.5921229394376278,0.7336070734858513,-0.14148413404822346,-0.01088339492678642,0.7965885363817214,0.8059432190656662,-0.009354682683944793
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,lateral_drift,0.8,0.10256410256410257,0.3175816130787134,0.22574694420397282,0.0918346688747406,0.009418940397409292,0.7965885363817214,0.8059432190656662,-0.009354682683944793
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,clearance,0.6,0.07692307692307693,1.0,1.0,0.0,0.0,0.7965885363817214,0.8059432190656662,-0.009354682683944793
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,gait_stability,0.4,0.05128205128205129,0.9782212701439857,0.9764379011392593,0.0017833690047264206,9.145482075520106e-05,0.7965885363817214,0.8059432190656662,-0.009354682683944793
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,action_smoothness,0.7,0.08974358974358974,0.975108290553093,0.9730700116157531,0.002038278937339877,0.00018292246873562995,0.7965885363817214,0.8059432190656662,-0.009354682683944793
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,action_magnitude,0.6,0.07692307692307693,1.0,1.0,0.0,0.0,0.7965885363817214,0.8059432190656662,-0.009354682683944793
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,action_boundary_margin,0.8,0.10256410256410257,1.0,1.0,0.0,0.0,0.7965885363817214,0.8059432190656662,-0.009354682683944793
stepping_stones_easy_bound_highspeed,2.0,bounding,pacing,survival,2.0,0.25641025641025644,0.9995687485337258,0.9997812492847442,-0.00021250075101841848,-5.448737205600474e-05,0.7965885363817214,0.8059432190656662,-0.009354682683944793
