candidate,task_id,cmd_vx,top_gait,second_gait,metric,top_score,second_score,top_minus_second
efficiency,flat_trot_efficiency,0.5,pacing,trotting,scuff,0.7029285430908203,0.37018585205078125,0.33274269104003906
efficiency,flat_trot_efficiency,0.5,pacing,trotting,smoothness,0.9881699085235596,1.0,-0.01183009147644043
efficiency,flat_trot_efficiency,0.5,pacing,trotting,survival,0.9899999992921948,0.9899999992921948,0.0
efficiency,flat_trot_efficiency,0.5,pacing,trotting,clearance,1.0,0.5,0.5
efficiency,flat_trot_efficiency,0.5,pacing,trotting,boundary,0.4813936948776245,1.0,-0.5186063051223755
efficiency,flat_trot_efficiency,0.5,pacing,trotting,vx_abs_error_mean,0.0570092536509037,0.06483840942382812,-0.007829155772924423
efficiency,flat_trot_efficiency,0.5,pacing,trotting,fall_rate,0.010000000707805157,0.010000000707805157,0.0
efficiency,flat_trot_efficiency,0.5,pacing,trotting,lateral_offset_abs_mean,1.507596731185913,1.6369224786758423,-0.1293257474899292
efficiency,flat_trot_efficiency,0.5,pacing,trotting,scuffing_ratio_mean,0.07050000131130219,0.19875001907348633,-0.12825001776218414
efficiency,flat_trot_efficiency,0.5,pacing,trotting,foot_impact_vel_sum_mean,0.1513606756925583,0.6126515865325928,-0.4612909108400345
efficiency,flat_trot_efficiency,0.5,pacing,trotting,transport_cost_proxy,188.00748040219793,161.61933726578093,26.388143136417
efficiency,flat_trot_efficiency,0.5,pacing,trotting,foot_impact_vel_rms,0.5378801917147509,1.0972486610162073,-0.5593684693014565
efficiency,flat_trot_efficiency,0.5,pacing,trotting,orientation_rms,0.10056232550241671,0.07666885575663633,0.023893469745780382
efficiency,flat_trot_efficiency,0.5,pacing,trotting,lateral_vel_rms,0.24283595335180136,0.0701026367454648,0.17273331660633656
efficiency,flat_trot_efficiency,1.0,trotting,pronking,tracking,0.9353487491607666,0.9240723252296448,0.011276423931121826
efficiency,flat_trot_efficiency,1.0,trotting,pronking,yaw,0.7697497010231018,0.8649044036865234,-0.09515470266342163
efficiency,flat_trot_efficiency,1.0,trotting,pronking,orientation,0.9088102579116821,0.8907532095909119,0.018057048320770264
efficiency,flat_trot_efficiency,1.0,trotting,pronking,lateral,0.30128586292266846,0.23210103809833527,0.06918482482433319
efficiency,flat_trot_efficiency,1.0,trotting,pronking,slip,0.6860528588294983,0.7729372978210449,-0.08688443899154663
efficiency,flat_trot_efficiency,1.0,trotting,pronking,energy,0.4967673420906067,0.4857826232910156,0.010984718799591064
efficiency,flat_trot_efficiency,1.0,trotting,pronking,impact,0.713991105556488,0.6572407484054565,0.056750357151031494
efficiency,flat_trot_efficiency,1.0,trotting,pronking,scuff,0.44597160816192627,0.5038802027702332,-0.057908594608306885
efficiency,flat_trot_efficiency,1.0,trotting,pronking,smoothness,1.0,0.9822114706039429,0.01778852939605713
efficiency,flat_trot_efficiency,1.0,trotting,pronking,survival,0.9819999989122152,0.982999999076128,-0.0010000001639127731
efficiency,flat_trot_efficiency,1.0,trotting,pronking,clearance,0.5,0.5,0.0
efficiency,flat_trot_efficiency,1.0,trotting,pronking,boundary,1.0,1.0,0.0
efficiency,flat_trot_efficiency,1.0,trotting,pronking,vx_abs_error_mean,0.12926310300827026,0.14050352573394775,-0.01124042272567749
efficiency,flat_trot_efficiency,1.0,trotting,pronking,fall_rate,0.018000001087784767,0.017000000923871994,0.0010000001639127731
efficiency,flat_trot_efficiency,1.0,trotting,pronking,lateral_offset_abs_mean,1.0688319206237793,1.2840304374694824,-0.21519851684570312
efficiency,flat_trot_efficiency,1.0,trotting,pronking,scuffing_ratio_mean,0.1615000069141388,0.13708333671092987,0.024416670203208923
efficiency,flat_trot_efficiency,1.0,trotting,pronking,foot_impact_vel_sum_mean,0.6129928231239319,0.6514879465103149,-0.03849512338638306
efficiency,flat_trot_efficiency,1.0,trotting,pronking,transport_cost_proxy,145.21879293661158,181.93278962575167,-36.71399668914009
efficiency,flat_trot_efficiency,1.0,trotting,pronking,foot_impact_vel_rms,1.1608354402151921,1.2956926240876478,-0.1348571838724557
efficiency,flat_trot_efficiency,1.0,trotting,pronking,orientation_rms,0.0691443848059099,0.0760551951290543,-0.0069108103231444035
efficiency,flat_trot_efficiency,1.0,trotting,pronking,lateral_vel_rms,0.08088997109988678,0.09395531682379749,-0.013065345723910701
efficiency,flat_trot_efficiency,1.5,trotting,pacing,tracking,0.8383581638336182,0.7669360637664795,0.07142210006713867
efficiency,flat_trot_efficiency,1.5,trotting,pacing,yaw,0.6349862813949585,0.6447361707687378,-0.009749889373779297
efficiency,flat_trot_efficiency,1.5,trotting,pacing,orientation,0.9251306653022766,0.8787755966186523,0.04635506868362427
efficiency,flat_trot_efficiency,1.5,trotting,pacing,lateral,0.16576515138149261,0.0531439483165741,0.11262120306491852
efficiency,flat_trot_efficiency,1.5,trotting,pacing,slip,0.5654765963554382,0.3766058385372162,0.18887075781822205
efficiency,flat_trot_efficiency,1.5,trotting,pacing,energy,0.4574812054634094,0.4414037764072418,0.016077429056167603
efficiency,flat_trot_efficiency,1.5,trotting,pacing,impact,0.7276142835617065,0.7558568120002747,-0.028242528438568115
efficiency,flat_trot_efficiency,1.5,trotting,pacing,scuff,0.42351487278938293,0.5352613925933838,-0.11174651980400085
efficiency,flat_trot_efficiency,1.5,trotting,pacing,smoothness,0.9872598648071289,0.966936469078064,0.02032339572906494
efficiency,flat_trot_efficiency,1.5,trotting,pacing,survival,0.9819999989122152,0.9809999987483025,0.0010000001639127731
efficiency,flat_trot_efficiency,1.5,trotting,pacing,clearance,0.5,1.0,-0.5
efficiency,flat_trot_efficiency,1.5,trotting,pacing,boundary,0.5306174755096436,0.5344990491867065,-0.0038815736770629883
efficiency,flat_trot_efficiency,1.5,trotting,pacing,vx_abs_error_mean,0.20994633436203003,0.2575615644454956,-0.047615230083465576
efficiency,flat_trot_efficiency,1.5,trotting,pacing,fall_rate,0.018000001087784767,0.01900000125169754,-0.0010000001639127731
efficiency,flat_trot_efficiency,1.5,trotting,pacing,lateral_offset_abs_mean,1.5167373418807983,1.4465093612670898,0.0702279806137085
efficiency,flat_trot_efficiency,1.5,trotting,pacing,scuffing_ratio_mean,0.171833336353302,0.1250000149011612,0.04683332145214081
efficiency,flat_trot_efficiency,1.5,trotting,pacing,foot_impact_vel_sum_mean,0.5761744976043701,0.4242587685585022,0.15191572904586792
efficiency,flat_trot_efficiency,1.5,trotting,pacing,transport_cost_proxy,151.9839222109038,167.38240491658226,-15.398482705678447
efficiency,flat_trot_efficiency,1.5,trotting,pacing,foot_impact_vel_rms,1.127801685744026,1.058117749167822,0.06968393657620409
efficiency,flat_trot_efficiency,1.5,trotting,pacing,orientation_rms,0.06237800620535321,0.08038212334328831,-0.0180041171379351
efficiency,flat_trot_efficiency,1.5,trotting,pacing,lateral_vel_rms,0.11841578508465465,0.27278578613246984,-0.15437000104781518
efficiency,flat_trot_efficiency,2.0,trotting,pronking,tracking,0.5349992513656616,0.4207896590232849,0.11420959234237671
efficiency,flat_trot_efficiency,2.0,trotting,pronking,yaw,0.45121610164642334,0.7446006536483765,-0.2933845520019531
efficiency,flat_trot_efficiency,2.0,trotting,pronking,orientation,0.8941659927368164,0.8400812149047852,0.05408477783203125
efficiency,flat_trot_efficiency,2.0,trotting,pronking,lateral,0.18396739661693573,0.18679320812225342,-0.002825811505317688
efficiency,flat_trot_efficiency,2.0,trotting,pronking,slip,0.5240444540977478,0.5467462539672852,-0.022701799869537354
efficiency,flat_trot_efficiency,2.0,trotting,pronking,energy,0.40143340826034546,0.3774815797805786,0.023951828479766846
efficiency,flat_trot_efficiency,2.0,trotting,pronking,impact,0.5502761006355286,0.5001794099807739,0.05009669065475464
efficiency,flat_trot_efficiency,2.0,trotting,pronking,scuff,0.4186025559902191,0.4369586408138275,-0.0183560848236084
efficiency,flat_trot_efficiency,2.0,trotting,pronking,smoothness,1.0,0.9703524708747864,0.029647529125213623
efficiency,flat_trot_efficiency,2.0,trotting,pronking,survival,0.9719999991357327,0.9789999984204769,-0.006999999284744263
efficiency,flat_trot_efficiency,2.0,trotting,pronking,clearance,0.5,0.5,0.0
efficiency,flat_trot_efficiency,2.0,trotting,pronking,boundary,1.0,1.0,0.0
efficiency,flat_trot_efficiency,2.0,trotting,pronking,vx_abs_error_mean,0.39543959498405457,0.46519410610198975,-0.06975451111793518
efficiency,flat_trot_efficiency,2.0,trotting,pronking,fall_rate,0.02800000086426735,0.021000001579523087,0.006999999284744263
efficiency,flat_trot_efficiency,2.0,trotting,pronking,lateral_offset_abs_mean,1.2901368141174316,1.3687405586242676,-0.07860374450683594
efficiency,flat_trot_efficiency,2.0,trotting,pronking,scuffing_ratio_mean,0.17416667938232422,0.16558334231376648,0.00858333706855774
efficiency,flat_trot_efficiency,2.0,trotting,pronking,foot_impact_vel_sum_mean,0.8578829765319824,0.8684507608413696,-0.010567784309387207
efficiency,flat_trot_efficiency,2.0,trotting,pronking,transport_cost_proxy,171.46755140073432,191.03457790904213,-19.567026508307805
efficiency,flat_trot_efficiency,2.0,trotting,pronking,foot_impact_vel_rms,1.5457492326247961,1.6646782324302718,-0.11892899980547567
efficiency,flat_trot_efficiency,2.0,trotting,pronking,orientation_rms,0.07478765737037864,0.09334257375696343,-0.018554916386584797
efficiency,flat_trot_efficiency,2.0,trotting,pronking,lateral_vel_rms,0.14192601883048656,0.12430055701546451,0.017625461815022045
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,tracking,0.8918711543083191,0.8461586833000183,0.04571247100830078
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,yaw,0.7333655953407288,0.837988018989563,-0.10462242364883423
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,orientation,0.9070465564727783,0.8765112161636353,0.030535340309143066
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,lateral,0.18645916879177094,0.20310483872890472,-0.01664566993713379
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,slip,0.6919593214988708,0.628734827041626,0.06322449445724487
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,energy,0.4860821068286896,0.4648348391056061,0.021247267723083496
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,impact,0.6908392906188965,0.5977177023887634,0.09312158823013306
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,scuff,0.43823495507240295,0.4980357885360718,-0.05980083346366882
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,smoothness,1.0,0.9802349805831909,0.019765019416809082
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,survival,0.9839999992400408,0.9869999997317791,-0.0030000004917383194
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,clearance,0.5,0.5,0.0
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,boundary,1.0,1.0,0.0
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,vx_abs_error_mean,0.16914016008377075,0.20435775816440582,-0.03521759808063507
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,fall_rate,0.01600000075995922,0.013000000268220901,0.0030000004917383194
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,lateral_offset_abs_mean,1.3474876880645752,1.334833025932312,0.012654662132263184
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,scuffing_ratio_mean,0.16500002145767212,0.1394166648387909,0.025583356618881226
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,foot_impact_vel_sum_mean,0.6529302000999451,0.7816007137298584,-0.12867051362991333
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,transport_cost_proxy,147.88206300331754,173.60987884067106,-25.727815837353518
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,foot_impact_vel_rms,1.2163027259965118,1.434763778548271,-0.21846105255175918
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,orientation_rms,0.06984321962598959,0.08118059608161927,-0.011337376455629683
efficiency,push_lateral_pace_recovery,1.2,trotting,pronking,lateral_vel_rms,0.12885172008462442,0.11384199560637176,0.015009724478252662
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,tracking,0.7945295572280884,0.7389222383499146,0.05560731887817383
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,yaw,0.6822722554206848,0.7916868329048157,-0.10941457748413086
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,orientation,0.9007912278175354,0.8649957180023193,0.035795509815216064
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,lateral,0.15749594569206238,0.19373716413974762,-0.03624121844768524
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,slip,0.5777822732925415,0.5872817635536194,-0.00949949026107788
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,energy,0.4455065131187439,0.42546993494033813,0.02003657817840576
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,impact,0.6651141047477722,0.5910970568656921,0.07401704788208008
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,scuff,0.42812788486480713,0.48858100175857544,-0.06045311689376831
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,smoothness,1.0,0.9762819409370422,0.023718059062957764
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,survival,0.9799999985843897,0.9799999985843897,0.0
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,clearance,0.5,0.5,0.0
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,boundary,1.0,1.0,0.0
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,vx_abs_error_mean,0.23979422450065613,0.2750284671783447,-0.0352342426776886
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,fall_rate,0.020000001415610313,0.020000001415610313,0.0
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,lateral_offset_abs_mean,1.609370231628418,1.3917899131774902,0.21758031845092773
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,scuffing_ratio_mean,0.16966667771339417,0.1432500034570694,0.026416674256324768
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,foot_impact_vel_sum_mean,0.6784613132476807,0.7537474036216736,-0.07528609037399292
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,transport_cost_proxy,158.9690541481183,174.32133798865843,-15.352283840540139
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,foot_impact_vel_rms,1.277179255263349,1.450206977261775,-0.17302772199842598
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,orientation_rms,0.07227786224730545,0.08515594494944363,-0.01287808270213818
efficiency,push_lateral_pace_recovery,1.5,trotting,pronking,lateral_vel_rms,0.10931268688074695,0.1116832540048676,-0.0023705671241206483
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,tracking,0.6721311211585999,0.554948627948761,0.11718249320983887
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,yaw,0.5345106720924377,0.7696853280067444,-0.23517465591430664
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,orientation,0.9072113633155823,0.8740865588188171,0.03312480449676514
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,lateral,0.17540352046489716,0.18091292679309845,-0.005509406328201294
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,slip,0.5325170755386353,0.5523460507392883,-0.019828975200653076
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,energy,0.42392176389694214,0.40597912669181824,0.0179426372051239
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,impact,0.6312012076377869,0.5281409621238708,0.10306024551391602
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,scuff,0.4369586408138275,0.4628201425075531,-0.025861501693725586
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,smoothness,1.0,0.9733172059059143,0.026682794094085693
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,survival,0.9789999984204769,0.9799999985843897,-0.0010000001639127731
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,clearance,0.5,0.5,0.0
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,boundary,1.0,1.0,0.0
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,vx_abs_error_mean,0.3151594400405884,0.38369250297546387,-0.06853306293487549
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,fall_rate,0.021000001579523087,0.020000001415610313,0.0010000001639127731
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,lateral_offset_abs_mean,1.4025923013687134,1.4090867042541504,-0.006494402885437012
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,scuffing_ratio_mean,0.16558334231376648,0.15408334136009216,0.011500000953674316
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,foot_impact_vel_sum_mean,0.7044980525970459,0.8576172590255737,-0.15311920642852783
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,transport_cost_proxy,162.52391248824085,180.03647669493196,-17.51256420669111
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,foot_impact_vel_rms,1.3566585971633047,1.5979887631144987,-0.24133016595119394
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,orientation_rms,0.0697781554248948,0.08202921915946434,-0.01225106373456955
efficiency,push_lateral_pace_recovery,1.8,trotting,pronking,lateral_vel_rms,0.13001420968138888,0.12260765826142865,0.007406551419960231
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,tracking,0.9657580256462097,0.977236807346344,-0.011478781700134277
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,yaw,0.8071085214614868,0.8169640302658081,-0.009855508804321289
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,orientation,0.8730175495147705,0.8395676612854004,0.03344988822937012
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,lateral,0.10833590477705002,0.12486810237169266,-0.01653219759464264
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,slip,0.5982624292373657,0.711234450340271,-0.11297202110290527
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,energy,0.5821681022644043,0.5432422161102295,0.038925886154174805
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,impact,0.9131582379341125,0.7434799075126648,0.16967833042144775
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,scuff,0.9269706606864929,0.7346703410148621,0.19230031967163086
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,smoothness,0.9893558621406555,1.0,-0.010644137859344482
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,survival,0.9919999996200204,0.9919999996200204,0.0
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,clearance,1.0,0.5,0.5
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,boundary,0.47766903042793274,1.0,-0.5223309695720673
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,vx_abs_error_mean,0.09333004057407379,0.07587209343910217,0.01745794713497162
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,fall_rate,0.00800000037997961,0.00800000037997961,0.0
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,lateral_offset_abs_mean,1.2258853912353516,1.7992093563079834,-0.5733239650726318
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,scuffing_ratio_mean,0.015166668221354485,0.06166667491197586,-0.046500006690621376
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,foot_impact_vel_sum_mean,0.1758265197277069,0.6063294410705566,-0.43050292134284973
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,transport_cost_proxy,222.96606709062146,196.3830416278062,26.58302546281527
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,foot_impact_vel_rms,0.6028136311338376,1.088877497944497,-0.4860638668106595
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,orientation_rms,0.08240134618570795,0.09350621046592994,-0.01110486428022199
efficiency,ramp_up_trot_robustness,0.5,pacing,trotting,lateral_vel_rms,0.2232300742560049,0.11859338182334392,0.104636692432661
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,tracking,0.9144099354743958,0.899003267288208,0.015406668186187744
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,yaw,0.6794553995132446,0.6542181968688965,0.025237202644348145
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,orientation,0.842174232006073,0.8265809416770935,0.015593290328979492
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,lateral,0.04105079919099808,0.11680544167757034,-0.07575464248657227
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,slip,0.4924558699131012,0.5789929628372192,-0.08653709292411804
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,energy,0.5122637748718262,0.49351558089256287,0.018748193979263306
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,impact,0.7047539949417114,0.6856147050857544,0.01913928985595703
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,scuff,0.8163462281227112,0.7720159888267517,0.04433023929595947
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,smoothness,0.9812232255935669,1.0,-0.018776774406433105
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,survival,0.9839999992400408,0.9859999995678663,-0.0020000003278255463
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,clearance,1.0,0.5,0.5
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,boundary,1.0,1.0,0.0
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,vx_abs_error_mean,0.14956294000148773,0.16314762830734253,-0.013584688305854797
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,fall_rate,0.01600000075995922,0.014000000432133675,0.0020000003278255463
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,lateral_offset_abs_mean,1.5207295417785645,1.6523765325546265,-0.131646990776062
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,scuffing_ratio_mean,0.04058333858847618,0.05174999684095383,-0.011166658252477646
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,foot_impact_vel_sum_mean,0.46989601850509644,0.6412924528121948,-0.1713964343070984
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,transport_cost_proxy,174.45056269260238,165.47863744200777,8.971925250594609
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,foot_impact_vel_rms,1.1830578574578474,1.2287220343738965,-0.04566417691604907
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,orientation_rms,0.0926737199238535,0.0975852040303046,-0.0049114841064511056
efficiency,ramp_up_trot_robustness,1.0,pacing,trotting,lateral_vel_rms,0.28915527504534283,0.15730052890400686,0.13185474614133597
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,tracking,0.787510097026825,0.718184769153595,0.06932532787322998
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,yaw,0.7123730778694153,0.5113157033920288,0.20105737447738647
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,orientation,0.7784724235534668,0.8089820146560669,-0.030509591102600098
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,lateral,0.12418895214796066,0.04737497493624687,0.07681397721171379
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,slip,0.6732581257820129,0.40528470277786255,0.2679734230041504
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,energy,0.4441191852092743,0.4641548693180084,-0.02003568410873413
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,impact,0.4905970096588135,0.679659903049469,-0.18906289339065552
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,scuff,0.7640159130096436,0.8718975782394409,-0.10788166522979736
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,smoothness,0.975293755531311,0.9669457674026489,0.00834798812866211
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,survival,0.9780000001192093,0.9780000001192093,0.0
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,clearance,0.5,1.0,-0.5
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,boundary,1.0,0.5334164500236511,0.4665835499763489
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,vx_abs_error_mean,0.2443763017654419,0.28767532110214233,-0.04329901933670044
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,fall_rate,0.02199999988079071,0.02199999988079071,0.0
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,lateral_offset_abs_mean,1.582655668258667,1.375932216644287,0.20672345161437988
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,scuffing_ratio_mean,0.053833335638046265,0.027416665107011795,0.02641667053103447
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,foot_impact_vel_sum_mean,0.8549742698669434,0.44612208008766174,0.4088521897792816
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,transport_cost_proxy,181.8362819497252,170.2244833115905,11.611798638134701
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,foot_impact_vel_rms,1.6877585472380743,1.2428399346533072,0.44491861258476706
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,orientation_rms,0.11189766184481993,0.10295110068992079,0.00894656115489914
efficiency,ramp_up_trot_robustness,1.5,pronking,pacing,lateral_vel_rms,0.15863408153696087,0.2892860888170916,-0.13065200728013074
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,tracking,0.44664260745048523,0.4971003234386444,-0.05045771598815918
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,yaw,0.2938282787799835,0.5150852799415588,-0.22125700116157532
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,orientation,0.7767261862754822,0.7300143837928772,0.04671180248260498
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,lateral,0.08932507783174515,0.09102403372526169,-0.0016989558935165405
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,slip,0.3792421817779541,0.4211411476135254,-0.04189896583557129
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,energy,0.385873019695282,0.4102657437324524,-0.02439272403717041
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,impact,0.5543920993804932,0.4855394661426544,0.06885263323783875
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,scuff,0.8021844625473022,0.772981584072113,0.02920287847518921
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,smoothness,0.9849698543548584,0.9483106732368469,0.036659181118011475
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,survival,0.9759999997913837,0.9759999997913837,0.0
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,clearance,0.5,0.8575570583343506,-0.3575570583343506
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,boundary,0.546138346195221,0.1821865737438202,0.36395177245140076
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,vx_abs_error_mean,0.44888654351234436,0.4180201590061188,0.030866384506225586
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,fall_rate,0.024000000208616257,0.024000000208616257,0.0
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,lateral_offset_abs_mean,1.4190994501113892,1.3828284740447998,0.036270976066589355
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,scuffing_ratio_mean,0.044083334505558014,0.05150000751018524,-0.007416673004627228
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,foot_impact_vel_sum_mean,0.9097247123718262,0.9159517288208008,-0.006227016448974609
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,transport_cost_proxy,192.27809505649043,189.9895100998506,2.2885849566398235
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,foot_impact_vel_rms,1.5360769064789146,1.6999937855414844,-0.1639168790625698
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,orientation_rms,0.11239827444497301,0.125437444193409,-0.013039169748435983
efficiency,ramp_up_trot_robustness,2.0,trotting,pronking,lateral_vel_rms,0.22320098496727345,0.2251447682097068,-0.0019437832424333557
efficiency,rough_slope_trot_robustness,0.5,pacing,trotting,tracking,0.9626196622848511,0.968961238861084,-0.00634157657623291
